9.696080684661865234e-01,-3.822513818740844727e-01,8.975530862808227539e-01,2.678574025630950928e-01,-7.899695038795471191e-01,2.960602939128875732e-01,1.085831969976425171e-01,-5.223526358604431152e-01,-1.254152417182922363e+00,2.122388631105422974e-01,8.837990462779998779e-02,8.748666048049926758e-01,-7.306426763534545898e-01,-1.371290087699890137e-01,-8.070722818374633789e-01,2.357019111514091492e-02,-1.376295387744903564e-01,5.498489141464233398e-01,5.749474167823791504e-01,-3.837166428565979004e-01,-1.174956679344177246e+00,7.333194613456726074e-01,-9.043634533882141113e-01,1.498331129550933838e-01,-1.198863506317138672e+00,5.639377832412719727e-01,7.524447441101074219e-01,2.531117498874664307e-01,1.118877649307250977e+00,9.510719031095504761e-02,2.611229717731475830e-01,-1.603381782770156860e-01,1.147721171379089355e+00,1.621099263429641724e-01,-3.422488570213317871e-01,-9.523153305053710938e-02,-1.102660894393920898e+00,-1.753505319356918335e-01,-7.479267567396163940e-02,1.358679175376892090e+00,1.846665441989898682e-01,-2.734218835830688477e-01,-7.147201895713806152e-01,3.286015987396240234e-02,-4.436285793781280518e-01,-7.674657106399536133e-01,7.690521329641342163e-02,1.440075039863586426e-01,-3.602905571460723877e-01,4.343827441334724426e-02,6.731184720993041992e-01,-4.186388552188873291e-01,3.506051301956176758e-01,5.711696743965148926e-01,1.255826000124216080e-02,-3.470064327120780945e-02,8.795113563537597656e-01,-5.523521825671195984e-02,6.838923692703247070e-02,-8.684243559837341309e-01,-3.637554645538330078e-01,-1.375592201948165894e-01,-1.060711126774549484e-02,-7.713904976844787598e-01,-4.293780624866485596e-01,-5.265678167343139648e-01,4.645110368728637695e-01,9.495722502470016479e-02,1.169041395187377930e+00,5.338648557662963867e-01,-4.503732323646545410e-01,5.695222616195678711e-01,7.219830751419067383e-01,-1.387015342712402344e+00,-3.364442884922027588e-01,-1.502220779657363892e-01,-2.470973730087280273e-01,4.739015102386474609e-01,-3.275046870112419128e-02,6.953994184732437134e-02,-2.134157568216323853e-01,6.416321992874145508e-01,-1.818867325782775879e-01,-5.783210992813110352e-01,3.273032307624816895e-01,1.034189611673355103e-01,-2.476724684238433838e-01,-1.429898738861083984e-01,1.348166167736053467e-01,-1.447736620903015137e-01,-5.843171477317810059e-01,1.053651809692382812e+00,-1.019207715988159180e+00,6.106645464897155762e-01,-3.583900332450866699e-01,5.618650913238525391e-01,1.077851355075836182e-01,2.575260102748870850e-01,7.092873454093933105e-01,2.280273940414190292e-03,7.900353670120239258e-01,-7.137659192085266113e-02,-5.421554446220397949e-01,6.130365654826164246e-02,1.543741673231124878e-01,-5.380148887634277344e-01,-6.543967127799987793e-02,3.610293194651603699e-02,-1.341778874397277832e+00,3.770748376846313477e-01,-3.048549294471740723e-01,-1.670083701610565186e-01,3.504552841186523438e-01,-1.291761517524719238e+00,-7.651906013488769531e-01,1.084589511156082153e-01,1.833108216524124146e-01,4.850700497627258301e-01,-1.135699544101953506e-02,8.937357664108276367e-01,-6.356999278068542480e-01,-5.525533482432365417e-02,2.330583631992340088e-01,8.070767521858215332e-01,4.738072156906127930e-01,-1.137047529220581055e+00,3.901943266391754150e-01,3.843654990196228027e-01,5.791127085685729980e-01,6.810041069984436035e-01,1.997623145580291748e-01,-7.000719904899597168e-01,1.017015218734741211e+00,-4.245796203613281250e-01,-3.751546442508697510e-01,-7.126106023788452148e-01,6.176244616508483887e-01,1.965682059526443481e-01,-9.681312441825866699e-01,3.028302639722824097e-02,-2.149527892470359802e-02,-1.395514011383056641e-01,6.453312039375305176e-01,-6.066209077835083008e-01,-9.889924526214599609e-01,-6.226781010627746582e-02,-3.378437757492065430e-01,1.361345410346984863e+00,9.822131991386413574e-01,1.690990179777145386e-01,-7.558087110519409180e-01,1.083959415555000305e-01,-4.976761639118194580e-01,1.754328012466430664e-01,1.704039573669433594e-01,5.173212289810180664e-01,-1.094881892204284668e-01,-6.983552575111389160e-01,-3.222544118762016296e-02,7.710636407136917114e-02,-2.655336856842041016e-01,4.177798032760620117e-01,-1.142914220690727234e-01,2.680721282958984375e-01,8.562548756599426270e-01,-2.385125160217285156e-01,-5.069679021835327148e-01,2.155175060033798218e-01,-2.621705234050750732e-01,-1.191594958305358887e+00,-3.101716339588165283e-01,-1.056576251983642578e+00,6.611690521240234375e-01,-1.978923529386520386e-01,-6.049676537513732910e-01,-1.040862724184989929e-01,-1.192591041326522827e-01,9.246000647544860840e-01,4.504617750644683838e-01,6.074330806732177734e-01,-4.448605775833129883e-01,-1.653835177421569824e-01,-6.723457574844360352e-01,-1.256980657577514648e+00,-2.135202847421169281e-02,-2.517340183258056641e-01,-4.843123853206634521e-01,-6.635014414787292480e-01,-7.876451015472412109e-01,-7.072217017412185669e-02,-5.087187290191650391e-01,-1.505379974842071533e-01,-7.745624780654907227e-01,1.163242578506469727e+00,-1.109593063592910767e-01,4.409374296665191650e-01,3.208468854427337646e-01,7.426663637161254883e-01,2.053493112325668335e-01,-1.765908151865005493e-01,1.032269150018692017e-01,-6.373175978660583496e-01,3.792631328105926514e-01,-1.090927124023437500e+00,-7.149951905012130737e-02,4.598056674003601074e-01,5.412318706512451172e-01,1.274369750171899796e-02,9.094557762145996094e-01,1.428821831941604614e-01,-1.161715865135192871e+00,1.150937229394912720e-01,1.287108659744262695e+00,-3.154218792915344238e-01,-9.505265355110168457e-01,-3.849578797817230225e-01,1.114934608340263367e-01,5.779412761330604553e-02,6.065909862518310547e-01,2.782935202121734619e-01,-6.487574428319931030e-02,2.192265242338180542e-01,-1.670431345701217651e-01,-3.199565410614013672e-01,4.839930832386016846e-01,-6.461164951324462891e-01,2.455040365457534790e-01,-9.200065732002258301e-01,-1.008509635925292969e+00,-4.919120669364929199e-01,-6.357347369194030762e-01,1.566196382045745850e-01,1.071863055229187012e+00,1.850727796554565430e-01,-1.534739136695861816e-01,-2.033598124980926514e-01,-9.513150453567504883e-01,-5.618547555059194565e-03,-6.309610009193420410e-01,-7.818611711263656616e-02,3.587350547313690186e-01,-1.262922286987304688e+00,-1.307194679975509644e-01,-1.196244239807128906e+00,7.635408043861389160e-01,-3.148343265056610107e-01,1.493525356054306030e-01,-2.824747860431671143e-01,-4.016470164060592651e-02,-1.046594500541687012e+00,6.790242195129394531e-01,2.881543338298797607e-01,1.126886606216430664e+00,1.384324431419372559e+00,-4.020020738244056702e-02,-1.065895199775695801e+00,-6.259858012199401855e-01,5.590979456901550293e-01,2.560543082654476166e-02,7.627154886722564697e-02,8.116049766540527344e-01,-2.514065802097320557e-01,8.352665901184082031e-01,-3.854979872703552246e-01,-7.237696647644042969e-02,-4.423933625221252441e-01,9.821422696113586426e-01,3.394509553909301758e-01,9.047085642814636230e-01,4.180322289466857910e-01,-6.191329099237918854e-03,2.267754375934600830e-01,2.624542713165283203e-01,1.069143533706665039e+00,3.954771533608436584e-02,-5.069155618548393250e-02,-5.196093320846557617e-01,-4.975992143154144287e-01,-2.032434940338134766e-02,1.707366406917572021e-01,5.488575100898742676e-01,-1.410122960805892944e-01,-2.091200649738311768e-01,2.995903491973876953e-01,-1.660080552101135254e-01,-7.118494510650634766e-01,-2.107513546943664551e-01,5.239542573690414429e-02,1.818952560424804688e-01,-3.579195737838745117e-01,-3.990495800971984863e-01,7.197583913803100586e-01,8.676846027374267578e-01,1.519532501697540283e-01,2.858346998691558838e-01,1.469255328178405762e+00,2.019138038158416748e-01,6.905028223991394043e-01,2.402809113264083862e-01,-7.108743190765380859e-01,3.731665313243865967e-01,-9.170453548431396484e-01,2.964432239532470703e-01,-2.033167779445648193e-01,-6.701253056526184082e-01,8.345537781715393066e-01,-8.465959876775741577e-02,-2.712793350219726562e-01,-5.440963506698608398e-01,2.575557529926300049e-01,-9.220219850540161133e-01,6.046305596828460693e-02,6.416782736778259277e-01,-6.671879887580871582e-01,-3.277059495449066162e-01,3.214753866195678711e-01,-1.594906747341156006e-01,2.190730273723602295e-01,-3.530450165271759033e-01,-7.969325035810470581e-02,-5.313113331794738770e-02,-1.212896499782800674e-02,1.097781211137771606e-01,1.670186072587966919e-01,2.024794965982437134e-01,6.895703673362731934e-01,8.005775213241577148e-01,-3.061156868934631348e-01,-2.383192032575607300e-01,-3.251399993896484375e-01,7.438198477029800415e-02,-1.576513886451721191e+00,1.129852160811424255e-01,-4.146131873130798340e-01,-3.004713542759418488e-02,1.533271670341491699e+00,1.570008881390094757e-02,-7.043905556201934814e-02,1.129873394966125488e+00,6.073657870292663574e-01,-1.693817377090454102e-01,1.015297770500183105e-01,-2.855622768402099609e-01,6.512160897254943848e-01,7.946916222572326660e-01,-5.047707557678222656e-01,9.374563694000244141e-01,9.575206041336059570e-02,-5.550078749656677246e-01,-4.306794703006744385e-01,7.220213860273361206e-02,-6.108874082565307617e-01,1.465527117252349854e-01,3.101448714733123779e-01,-3.544751405715942383e-01,-7.586910128593444824e-01,2.233883887529373169e-01,-1.808968782424926758e-01,-8.464947938919067383e-01,2.711121737957000732e-02,-7.742587476968765259e-02,2.885550558567047119e-01,-5.421917140483856201e-02,-5.436823889613151550e-02,1.071827292442321777e+00,-1.102355644106864929e-01,-5.215592384338378906e-01,3.467716574668884277e-01,8.045470118522644043e-01,-4.925820603966712952e-02,4.211249053478240967e-01,-5.358229279518127441e-01,7.261560857295989990e-02,6.166314482688903809e-01,8.760580420494079590e-02,8.920522332191467285e-01,7.437471747398376465e-01,9.532023072242736816e-01,1.676980257034301758e-01,-1.659108400344848633e-01,-5.941132903099060059e-01,1.105111002922058105e+00,-2.100581228733062744e-01,5.950276851654052734e-01,1.352546364068984985e-01,6.871731281280517578e-01,8.552752137184143066e-01,3.188719451427459717e-01,-3.695971146225929260e-02,-5.873491764068603516e-01,4.557766616344451904e-01,-3.665795028209686279e-01,-1.873541474342346191e-01,1.532077789306640625e-02,-2.532040476799011230e-01,-4.357873201370239258e-01,-4.350315332412719727e-01,9.202334284782409668e-01,2.449609786272048950e-01,5.886554718017578125e-01,8.184048533439636230e-01,-1.879316717386245728e-01,1.539458930492401123e-01,-8.269081115722656250e-01,-3.065382540225982666e-01,2.571681737899780273e-01,1.137748360633850098e+00,6.815938353538513184e-01,-5.620524287223815918e-01,-5.852681398391723633e-01,-1.277448683977127075e-01,1.311337351799011230e-01,-5.591199547052383423e-02,-1.101637855172157288e-01,8.460121750831604004e-01,-1.285065412521362305e-01,-1.699854880571365356e-01,3.848369717597961426e-01,2.048912346363067627e-01,1.237530231475830078e+00,-3.822511732578277588e-01,-5.516142398118972778e-02,-4.898579120635986328e-01,-2.930133044719696045e-01,5.344564914703369141e-01,1.308469325304031372e-01,-3.546117842197418213e-01,2.161779403686523438e-01,-1.478585898876190186e-01,-4.767487347126007080e-01,1.864509135484695435e-01,3.088172972202301025e-01,-3.534325957298278809e-01,3.135635852813720703e-01,-1.857209652662277222e-01,1.846821159124374390e-01,4.242053329944610596e-01,-3.576341867446899414e-01,-3.304012119770050049e-01,-2.836412191390991211e-01,3.748762607574462891e-01,-2.137724161148071289e-01,-8.282421231269836426e-01,4.744422137737274170e-01,-4.473990499973297119e-01,5.000599101185798645e-02,4.902946949005126953e-01,2.093428000807762146e-02,-1.387785375118255615e-01,4.112909436225891113e-01,-8.671741932630538940e-02,8.712351918220520020e-01,-8.090762794017791748e-02,-1.441205292940139771e-01,2.230579704046249390e-01,3.375780582427978516e-01,1.086547598242759705e-01,1.137186169624328613e+00,-5.382170081138610840e-01,5.117573738098144531e-01,-3.339861035346984863e-01,-5.703371763229370117e-01,1.928355991840362549e-01,7.937710732221603394e-02,-2.668308019638061523e-01,-5.566828846931457520e-01,1.951137781143188477e-01,-3.974485397338867188e-01,8.305771350860595703e-01,1.596346646547317505e-01,-1.787555366754531860e-01,-6.279375553131103516e-01,7.201339602470397949e-01,9.459019899368286133e-01,-1.557139396667480469e+00,1.392804086208343506e-01,-7.309479713439941406e-01,7.228266000747680664e-01,-1.912525743246078491e-01,-4.768471419811248779e-01,-6.047845482826232910e-01,4.235863685607910156e-01,2.957010269165039062e-02,-5.556206703186035156e-01,-3.793929219245910645e-01,4.618590772151947021e-01,8.637695908546447754e-01,3.134886026382446289e-01,-6.577658057212829590e-01,-1.066276580095291138e-01,-5.226363539695739746e-01,-5.150177478790283203e-01,-2.962854318320751190e-02,1.075567364692687988e+00,3.265444338321685791e-01,-2.032777070999145508e-01,3.476609587669372559e-01,4.949794113636016846e-01,1.264380812644958496e+00,-4.356815218925476074e-01,1.153616786003112793e+00,-5.095788836479187012e-01,3.616915941238403320e-01,7.550638914108276367e-01,-1.966008171439170837e-02,4.775529205799102783e-01,-9.439603984355926514e-02,2.515223622322082520e-01,1.014863133430480957e+00,1.303416967391967773e+00,2.782155573368072510e-01,-6.550544500350952148e-01,4.477224946022033691e-01,-6.913494467735290527e-01,-6.697897911071777344e-01,-3.545527160167694092e-01,-7.996741533279418945e-01,-1.774549484252929688e-01,4.412996172904968262e-01,-8.251768350601196289e-02,-2.603908479213714600e-01,2.529109418392181396e-01,3.618359267711639404e-01,1.175323963165283203e+00,-1.962011903524398804e-01,-5.929291248321533203e-01,1.577837616205215454e-01,1.147347569465637207e+00,-1.316268593072891235e-01,-9.251623600721359253e-02,3.760988265275955200e-02,6.751571893692016602e-01,-2.772354483604431152e-01,8.508364558219909668e-01,7.170692831277847290e-02,2.569292783737182617e-01,-7.551931738853454590e-01,-4.528233408927917480e-02,4.383217692375183105e-01,-1.337112337350845337e-01,3.407806456089019775e-01,4.110224246978759766e-01,4.215486347675323486e-01,7.818668484687805176e-01,-2.441135346889495850e-01,-1.023730516433715820e+00,-4.036590456962585449e-02,3.708961009979248047e-01,-6.032283902168273926e-01,5.833160877227783203e-01,-2.743083238601684570e-01,-4.271442294120788574e-01,-1.173426866531372070e+00,9.045330286026000977e-01,-8.185656070709228516e-01,-5.803474783897399902e-01,-1.182285323739051819e-02,-1.825891137123107910e-01,8.934615850448608398e-01,4.310860633850097656e-01,6.308892965316772461e-01,3.776797652244567871e-01,-4.689167737960815430e-01,3.988669216632843018e-01,-5.295974761247634888e-02,-7.600053548812866211e-01,1.567313522100448608e-01,-1.182120323181152344e+00,-5.313071012496948242e-01,5.689856037497520447e-02,3.479709625244140625e-01,9.187365174293518066e-01,2.895111590623855591e-02,7.124963402748107910e-01,1.435462534427642822e-01,-3.405175805091857910e-01,-5.546147003769874573e-02,-2.452628463506698608e-01,-4.406940937042236328e-01,9.367314726114273071e-02,-3.358609378337860107e-01,-9.936816245317459106e-02,-4.663463681936264038e-02,1.582620888948440552e-01,-3.539526090025901794e-02,-3.235896527767181396e-01,6.548622250556945801e-01,-3.956464827060699463e-01,-1.492528319358825684e+00,-6.047278046607971191e-01,-5.712431073188781738e-01,-4.343647658824920654e-01,5.988428592681884766e-01,2.967666387557983398e-01,1.047989964485168457e+00,-5.825780797749757767e-03,-1.132795140147209167e-01,3.033524453639984131e-01,-2.089395225048065186e-01,3.358933841809630394e-03,4.636454284191131592e-01,3.362098932266235352e-01,1.632266521453857422e+00,8.526042699813842773e-01,-9.476374387741088867e-01,5.686779618263244629e-01,-9.984254837036132812e-02,2.442964911460876465e-01,4.894361495971679688e-01,6.501412391662597656e-01,-6.803722977638244629e-01,-3.099396228790283203e-01,-1.698500066995620728e-01,-8.367975354194641113e-01,1.927709579467773438e-01,-4.708992689847946167e-02,-2.603866457939147949e-01,-5.470615625381469727e-01,6.074674129486083984e-01,1.387828886508941650e-01,1.032284855842590332e+00,6.065011024475097656e-01,-8.845454454421997070e-01,4.081525504589080811e-01,-1.081775873899459839e-01,3.332689404487609863e-02,-7.982220649719238281e-01,-7.973989099264144897e-02,1.612902879714965820e-01,2.618304789066314697e-01,1.102023005485534668e+00,-3.055092990398406982e-01,-6.783255934715270996e-01,-3.640516698360443115e-01,6.308010220527648926e-01,-7.538521885871887207e-01,-7.834217697381973267e-02,-8.547469973564147949e-02,-8.092822432518005371e-01,1.597677320241928101e-01,-2.515516243875026703e-02,7.717507481575012207e-01,5.696760416030883789e-01,4.407390952110290527e-01,-6.459460854530334473e-01,-8.971473574638366699e-01,-1.192932128906250000e-01,-5.776926875114440918e-01,8.409567475318908691e-01,2.942200005054473877e-01,4.794885516166687012e-01,5.150098204612731934e-01,-5.243501663208007812e-01,2.244031876325607300e-01,-1.311775088310241699e+00,-6.214722394943237305e-01,-5.690118670463562012e-02,6.367734074592590332e-01,1.225996255874633789e+00,-3.122825622558593750e-01,3.605152666568756104e-02,6.049981117248535156e-01,9.529438018798828125e-01,-6.636577844619750977e-01,-3.223620653152465820e-01,-9.602429866790771484e-01,1.097691655158996582e-01,-8.565868735313415527e-01,-2.906481623649597168e-01,3.762256801128387451e-01,1.517264991998672485e-01,-2.735536694526672363e-01,-7.462067604064941406e-01,1.050025969743728638e-01,-3.830861747264862061e-01,-4.121015965938568115e-01,-4.602495133876800537e-01,-4.629335701465606689e-01,2.316370308399200439e-01,-9.411423653364181519e-02,-5.519537925720214844e-01,4.736406207084655762e-01,5.548228621482849121e-01,3.124330341815948486e-01,2.816832065582275391e-01,-1.290249526500701904e-01,-9.631970524787902832e-02,-7.265595793724060059e-01,-6.897482872009277344e-01,-4.470496177673339844e-01,5.528231263160705566e-01,1.064926743507385254e+00,-6.201711297035217285e-01,-5.575418472290039062e-02,-4.958168566226959229e-01,-1.238565444946289062e-01,-5.135395526885986328e-01,-9.365418553352355957e-02,-3.295358121395111084e-01,-3.743406832218170166e-01,3.305884599685668945e-01,4.157261550426483154e-01,-7.504247426986694336e-01,4.448850154876708984e-01,-7.841717600822448730e-01,5.736863613128662109e-01,4.598038494586944580e-01,-1.122228279709815979e-01,-6.591568589210510254e-01,-6.023212671279907227e-01,3.543563187122344971e-01,-1.338993664830923080e-02,-2.568940818309783936e-01,1.040038108825683594e+00,-6.108764410018920898e-01,-1.730456948280334473e-01,8.365846276283264160e-01,7.581953704357147217e-02,6.067811846733093262e-01,-1.960333883762359619e-01,7.263664007186889648e-01,-2.506956160068511963e-01,-6.678080558776855469e-01,-7.146815657615661621e-01,-3.730007112026214600e-01,4.103386774659156799e-02,1.348218619823455811e-01,-1.034343987703323364e-02,-3.375444561243057251e-02,-2.771622836589813232e-01,6.682561635971069336e-01,-3.711230587214231491e-03,-2.301132082939147949e-01,3.445937633514404297e-01,9.268178343772888184e-01,1.404611021280288696e-01,1.021578460931777954e-01,-2.717561721801757812e-01,1.136886477470397949e-01,7.570129632949829102e-01,-4.318803846836090088e-01,2.339317351579666138e-01,-1.723610907793045044e-01,-7.210042476654052734e-01,-2.982604503631591797e-01,-4.777708053588867188e-01,-8.660831302404403687e-02,1.237805858254432678e-01,1.630276441574096680e-01,3.248983919620513916e-01,-3.167776763439178467e-01,3.960917890071868896e-01,-6.733854413032531738e-01,3.153200447559356689e-01,1.089365243911743164e+00,8.617947250604629517e-02,-7.949252128601074219e-01,7.035459876060485840e-01,5.942711234092712402e-01,8.117223978042602539e-01,-3.864603638648986816e-01,6.880630850791931152e-01,-6.211276054382324219e-01,1.340787559747695923e-01,1.659756600856781006e-01,4.427944421768188477e-01,-3.024106919765472412e-01,7.806310057640075684e-02
